datetime,hour,day,solar_irradiation,ambient_temperature,solar_energy_generated,energy_consumption,net_energy
2026-09-11 10:00:00,10,11,327.1492767542518,21.255602089161318,1.472171745394133,0.4994532567477894,0.9727184886463436
2026-09-11 11:00:00,11,11,556.612230543876,19.4112175391419,2.5047550374474414,0.4959579463659022,2.008797091081539
2026-09-11 12:00:00,12,11,621.1613448207303,21.028504728981545,2.795226051693286,0.5829964806652332,2.212229571028053
2026-09-11 13:00:00,13,11,686.7471657006835,21.654127212461255,3.0903622456530755,0.5841933889666919,2.506168856686384
2026-09-11 14:00:00,14,11,797.6640811463361,26.16720228696847,3.5894883651585126,0.5370356086308944,3.052452756527618
2026-09-11 15:00:00,15,11,641.6575686613517,22.3941285157234,2.887459058976082,0.312847920914011,2.574611138062071
2026-09-11 16:00:00,16,11,548.6297961544606,26.872763622055754,2.4688340826950723,0.3735096109315233,2.095324471763549
2026-09-11 17:00:00,17,11,557.5382242426077,23.51515244637292,2.5089220090917346,0.308507197412676,2.2004148116790585
2026-09-11 18:00:00,18,11,372.4441496625995,25.780076520240282,1.6759986734816978,0.9192575298396932,0.7567411436420046
2026-09-11 19:00:00,19,11,134.94501356497136,25.11778327406384,0.607252561042371,0.9117100528687967,-0.3044574918264257
2026-09-11 20:00:00,20,11,57.67376458151429,23.667501109108848,0.25953194061681434,0.9813486918792571,-0.7218167512624427
2026-09-11 21:00:00,21,11,0.0,23.30908025592203,0.0,0.7843501160667545,-0.7843501160667545
2026-09-11 22:00:00,22,11,0.0,21.667364479704005,0.0,0.7436560343709193,-0.7436560343709193
2026-09-11 23:00:00,23,11,0.0,21.722563893294456,0.0,0.30332491634121017,-0.30332491634121017
2026-09-12 00:00:00,0,12,0.0,14.878508917560405,0.0,0.221597816744539,-0.221597816744539
2026-09-12 01:00:00,1,12,0.0,15.619998535404772,0.0,0.20182789242016083,-0.20182789242016083
2026-09-12 02:00:00,2,12,0.0,16.618660127412976,0.0,0.23164490293848738,-0.23164490293848738
2026-09-12 03:00:00,3,12,0.0,15.753800873864414,0.0,0.22818929547819602,-0.22818929547819602
2026-09-12 04:00:00,4,12,0.0,18.646300767719815,0.0,0.3199778811727058,-0.3199778811727058
2026-09-12 05:00:00,5,12,0.0,17.65256256979654,0.0,0.258607945775916,-0.258607945775916
2026-09-12 06:00:00,6,12,0.0,18.219741836103342,0.0,0.5407500472157971,-0.5407500472157971
2026-09-12 07:00:00,7,12,0.0,21.09132368330272,0.0,0.7562362465158667,-0.7562362465158667
2026-09-12 08:00:00,8,12,0.0,21.50611170870372,0.0,0.6845985767423615,-0.6845985767423615
2026-09-12 09:00:00,9,12,265.87582698988194,19.921584262895276,1.1964412214544686,0.8805087663911415,0.3159324550633271
2026-09-12 10:00:00,10,12,402.4476672945893,23.60902923390488,1.8110145028256517,0.5099338165827928,1.3010806862428588
2026-09-12 11:00:00,11,12,453.02505374357906,23.645938581134057,2.0386127418461055,0.3284648920577075,1.710147849788398
2026-09-12 12:00:00,12,12,607.3165471395403,23.277221092442325,2.732924462127931,0.3676065599236744,2.3653179022042568
2026-09-12 13:00:00,13,12,740.0377927975024,21.521468108605426,3.3301700675887607,0.5993961347906587,2.730773932798102
2026-09-12 14:00:00,14,12,672.9428279117832,25.229566005251616,3.0282427256030244,0.3689988302617689,2.6592438953412554
2026-09-12 15:00:00,15,12,686.2049707010289,19.804721046829815,3.0879223681546297,0.5516303800719855,2.5362919880826444
2026-09-12 16:00:00,16,12,622.2738557919514,24.418314531880213,2.8002323510637814,0.37109395983701676,2.429138391226765
2026-09-12 17:00:00,17,12,571.7951820755057,25.643792673167944,2.5730783193397757,0.47932253684113985,2.093755782498636
2026-09-12 18:00:00,18,12,343.97774574117284,24.237973356130116,1.5478998558352777,0.7412452678140876,0.80665458802119
2026-09-12 19:00:00,19,12,142.80359143132412,21.992843730243493,0.6426161614409585,0.8012355853939139,-0.15861942395295547
2026-09-12 20:00:00,20,12,3.5113935732320174,23.279265662462688,0.01580127107954408,0.8340621326700108,-0.8182608615904667
2026-09-12 21:00:00,21,12,0.0,23.732155785995285,0.0,0.8586588811408407,-0.8586588811408407
2026-09-12 22:00:00,22,12,0.0,23.413993683562794,0.0,0.8347903113996162,-0.8347903113996162
2026-09-12 23:00:00,23,12,0.0,22.55756957994995,0.0,0.4155182044986926,-0.4155182044986926
2026-09-13 00:00:00,0,13,0.0,14.737507869772983,0.0,0.3481559884163353,-0.3481559884163353
2026-09-13 01:00:00,1,13,0.0,13.976240103859592,0.0,0.20127801990659724,-0.20127801990659724
2026-09-13 02:00:00,2,13,0.0,14.05186360765532,0.0,0.3386083094025377,-0.3386083094025377
2026-09-13 03:00:00,3,13,0.0,18.305198308700344,0.0,0.26977493293028665,-0.26977493293028665
2026-09-13 04:00:00,4,13,0.0,18.336091775265384,0.0,0.34832727146561465,-0.34832727146561465
2026-09-13 05:00:00,5,13,0.0,18.693235820526436,0.0,0.22210644830977264,-0.22210644830977264
2026-09-13 06:00:00,6,13,0.0,19.270633533012678,0.0,0.5306366334058774,-0.5306366334058774
2026-09-13 07:00:00,7,13,0.0,16.7308457251596,0.0,0.8270785024056326,-0.8270785024056326
2026-09-13 08:00:00,8,13,68.87623186237852,20.427061709479155,0.30994304338070333,0.6295295443654731,-0.3195865009847698
2026-09-13 09:00:00,9,13,158.85165325705572,19.615002756345643,0.7148324396567507,0.8916940482318332,-0.17686160857508249
2026-09-13 10:00:00,10,13,411.9683447090172,22.096592419793698,1.8538575511905775,0.5526644688246196,1.3011930823659579
2026-09-13 11:00:00,11,13,483.122418189914,21.310494503506774,2.174050881854613,0.5291497365661375,1.6449011452884756
2026-09-13 12:00:00,12,13,621.1170854933856,21.759262014797894,2.7950268847202353,0.421179076140931,2.3738478085793044
2026-09-13 13:00:00,13,13,691.7505229726761,23.692624792698645,3.1128773533770424,0.36195858335062336,2.750918770026419
2026-09-13 14:00:00,14,13,739.6748368029702,21.41136749404974,3.3285367656133658,0.35812688844160284,2.970409877171763
2026-09-13 15:00:00,15,13,683.3675113319916,22.23465560955662,3.075153800993962,0.5026324069453733,2.572521394048589
2026-09-13 16:00:00,16,13,625.4190665738846,24.441627166459888,2.814385799582481,0.434533860155928,2.379851939426553
2026-09-13 17:00:00,17,13,513.5669807308335,23.163766362046996,2.3110514132887507,0.39802456548062637,1.9130268478081245
2026-09-13 18:00:00,18,13,374.2651869511285,24.392261769463364,1.6841933412800782,0.7011697677709597,0.9830235735091185
2026-09-13 19:00:00,19,13,232.59653664052385,24.888225561333954,1.0466844148823573,0.9249896701342716,0.12169474474808573
2026-09-13 20:00:00,20,13,1.643199088947066,25.737280262208202,0.007394395900261797,0.9760879766590518,-0.96869358075879
2026-09-13 21:00:00,21,13,0.0,25.03518449847354,0.0,0.7390523583300607,-0.7390523583300607
2026-09-13 22:00:00,22,13,0.0,23.809350309696587,0.0,0.8104237844927427,-0.8104237844927427
2026-09-13 23:00:00,23,13,0.0,23.020150075211678,0.0,0.46900349754014836,-0.46900349754014836
2026-09-14 00:00:00,0,14,0.0,16.11229729666832,0.0,0.2501494858807618,-0.2501494858807618
2026-09-14 01:00:00,1,14,0.0,16.51873975631988,0.0,0.22839737160199167,-0.22839737160199167
2026-09-14 02:00:00,2,14,0.0,21.627293707358135,0.0,0.3599304661630277,-0.3599304661630277
2026-09-14 03:00:00,3,14,0.0,19.718507599589095,0.0,0.20968080131429212,-0.20968080131429212
2026-09-14 04:00:00,4,14,0.0,17.441606650350423,0.0,0.3567497558472992,-0.3567497558472992
2026-09-14 05:00:00,5,14,0.0,17.846435338051283,0.0,0.3680814382214733,-0.3680814382214733
2026-09-14 06:00:00,6,14,0.0,18.08819026384703,0.0,0.4348209189589076,-0.4348209189589076
2026-09-14 07:00:00,7,14,0.0,18.117230498007704,0.0,0.7502391608776459,-0.7502391608776459
2026-09-14 08:00:00,8,14,41.5064091651686,19.543463146520793,0.1867788412432587,0.6743144073960721,-0.48753556615281335
2026-09-14 09:00:00,9,14,163.7616804324107,21.556877426038227,0.7369275619458482,0.8118813099446397,-0.07495374799879151
2026-09-14 10:00:00,10,14,306.65950097180934,20.988993534059468,1.3799677543731421,0.5734034262067713,0.8065643281663708
2026-09-14 11:00:00,11,14,555.7532550892424,22.349180132653743,2.500889647901591,0.592691116380739,1.9081985315208518
2026-09-14 12:00:00,12,14,582.3735514306386,21.78855424579778,2.6206809814378738,0.5422125257773704,2.078468455660503
2026-09-14 13:00:00,13,14,748.9826211379647,24.352524269434404,3.3704217951208406,0.3090309227920907,3.06139087232875
2026-09-14 14:00:00,14,14,682.4630783206462,22.33863000951709,3.071083852442908,0.3044741136776099,2.766609738765298
2026-09-14 15:00:00,15,14,735.569471399159,22.01508309845467,3.3100626212962156,0.5776395925618711,2.7324230287343445
2026-09-14 16:00:00,16,14,625.1606324206456,26.311086371362844,2.813222845892905,0.49107962279474704,2.3221432230981582
2026-09-14 17:00:00,17,14,568.3525409516386,23.107184661067983,2.5575864342823738,0.47763631253099814,2.0799501217513754
2026-09-14 18:00:00,18,14,325.62681452790537,23.595526213528203,1.4653206653755741,0.8937904633512287,0.5715302020243455
2026-09-14 19:00:00,19,14,158.17495765807047,23.866732427660743,0.7117873094613172,0.8488698601349738,-0.1370825506736566
2026-09-14 20:00:00,20,14,0.0,24.02148707922102,0.0,0.7336897168161698,-0.7336897168161698
2026-09-14 21:00:00,21,14,0.0,24.911863140752658,0.0,0.9218236563364511,-0.9218236563364511
2026-09-14 22:00:00,22,14,0.0,21.902138374583778,0.0,0.8687113718248187,-0.8687113718248187
2026-09-14 23:00:00,23,14,0.0,22.72075522448713,0.0,0.4100578069420711,-0.4100578069420711
2026-09-15 00:00:00,0,15,0.0,12.833872263196819,0.0,0.27165489569843354,-0.27165489569843354
2026-09-15 01:00:00,1,15,0.0,14.63201005960342,0.0,0.35649035933852613,-0.35649035933852613
2026-09-15 02:00:00,2,15,0.0,15.880583950584754,0.0,0.34806722224657594,-0.34806722224657594
2026-09-15 03:00:00,3,15,0.0,18.235741576615943,0.0,0.25780142996782524,-0.25780142996782524
2026-09-15 04:00:00,4,15,0.0,18.396801374165356,0.0,0.3788664388658504,-0.3788664388658504
2026-09-15 05:00:00,5,15,0.0,18.462998734932558,0.0,0.3254260563484489,-0.3254260563484489
2026-09-15 06:00:00,6,15,0.0,15.90044172922813,0.0,0.556330513737922,-0.556330513737922
2026-09-15 07:00:00,7,15,0.0,17.164001569299263,0.0,0.7203758842810104,-0.7203758842810104
2026-09-15 08:00:00,8,15,21.32496041724343,20.836560644091282,0.09596232187759544,0.788686083011492,-0.6927237611338966
2026-09-15 09:00:00,9,15,228.42546926186242,19.755170907844693,1.0279146116783808,0.8744688663574964,0.1534457453208844
2026-09-15 10:00:00,10,15,378.24247291632395,22.82385608573257,1.7020911281234579,0.5501747167114381,1.1519164114120197
2026-09-15 11:00:00,11,15,540.5350965729689,23.543007456863737,2.43240793457836,0.5181833803942716,1.9142245541840883
2026-09-15 12:00:00,12,15,647.8530272601696,22.362669765875548,2.915338622670763,0.32243030742585893,2.5929083152449044
2026-09-15 13:00:00,13,15,660.7121689983464,25.58768046330164,2.973204760492559,0.4107579387522211,2.562446821740338
2026-09-15 14:00:00,14,15,675.2665944509105,25.35229412739196,3.038699675029097,0.33114475961352446,2.7075549154155722
2026-09-15 15:00:00,15,15,609.4047089737284,23.434520146606474,2.7423211903817775,0.3568821476896269,2.3854390426921506
2026-09-15 16:00:00,16,15,658.7676830539328,23.673111149680018,2.9644545737426977,0.5400841680032926,2.4243704057394053
2026-09-15 17:00:00,17,15,564.6166394816007,25.974372530779963,2.5407748776672032,0.571009265401859,1.9697656122653442
2026-09-15 18:00:00,18,15,378.6033121480433,21.090362310593747,1.7037149046661948,0.9730496023502713,0.7306653023159235
2026-09-15 19:00:00,19,15,159.5696538770938,21.89329751451577,0.718063442446922,0.8201864631188782,-0.10212302067195622
2026-09-15 20:00:00,20,15,0.0,24.610368791950716,0.0,0.8823288755026125,-0.8823288755026125
2026-09-15 21:00:00,21,15,0.0,22.93383337602752,0.0,0.7793165331312644,-0.7793165331312644
2026-09-15 22:00:00,22,15,0.0,22.018663106756208,0.0,0.8796912071443759,-0.8796912071443759
2026-09-15 23:00:00,23,15,0.0,24.39043171334325,0.0,0.3779939846519673,-0.3779939846519673
2026-09-16 00:00:00,0,16,0.0,15.470126736248616,0.0,0.3327322167108373,-0.3327322167108373
2026-09-16 01:00:00,1,16,0.0,14.938077819987345,0.0,0.22499976836493069,-0.22499976836493069
2026-09-16 02:00:00,2,16,0.0,18.631897627505364,0.0,0.22824534798338086,-0.22824534798338086
2026-09-16 03:00:00,3,16,0.0,19.185553999817966,0.0,0.3719351820144835,-0.3719351820144835
2026-09-16 04:00:00,4,16,0.0,14.651361082034954,0.0,0.3688408931297925,-0.3688408931297925
2026-09-16 05:00:00,5,16,0.0,17.945593353364178,0.0,0.35906230932544325,-0.35906230932544325
2026-09-16 06:00:00,6,16,0.0,18.972679688489777,0.0,0.3420616916435155,-0.3420616916435155
2026-09-16 07:00:00,7,16,0.0,20.22279428383822,0.0,0.8984102930118723,-0.8984102930118723
2026-09-16 08:00:00,8,16,0.0,22.820621711723145,0.0,0.7624179918407823,-0.7624179918407823
2026-09-16 09:00:00,9,16,210.29216939385697,17.630789526316633,0.9463147622723563,0.832447516755759,0.11386724551659733
2026-09-16 10:00:00,10,16,458.6177528117279,21.64961902270601,2.063779887652775,0.3475033584283326,1.7162765292244426
2026-09-16 11:00:00,11,16,490.1316566579128,21.13163279931804,2.205592454960607,0.45076887142338495,1.7548235835372221
2026-09-16 12:00:00,12,16,688.3694970347102,19.2806370691249,3.0976627366561957,0.38792066369120554,2.7097420729649904
2026-09-16 13:00:00,13,16,695.1494099563454,20.516711628888302,3.128172344803554,0.5764802701642227,2.5516920746393312
2026-09-16 14:00:00,14,16,614.711712341666,24.031082437605143,2.766202705537497,0.4131577247753223,2.3530449807621747
2026-09-16 15:00:00,15,16,758.2313916156864,24.947243008480424,3.4120412622705887,0.3849694025601206,3.027071859710468
2026-09-16 16:00:00,16,16,555.4590809319122,24.70919114751879,2.499565864193605,0.4586621748712334,2.0409036893223718
2026-09-16 17:00:00,17,16,535.62000647322,24.214186043754523,2.41029002912949,0.34264383638877466,2.0676461927407157
2026-09-16 18:00:00,18,16,336.50505698345876,23.364906396371794,1.5142727564255645,0.8059551199701664,0.708317636455398
2026-09-16 19:00:00,19,16,256.93904253335575,21.880723741104568,1.156225691400101,0.886396214398971,0.26982947700113
2026-09-16 20:00:00,20,16,0.0,25.359335847576606,0.0,0.7240689190900435,-0.7240689190900435
2026-09-16 21:00:00,21,16,0.0,23.92867473917431,0.0,0.9571561405625877,-0.9571561405625877
2026-09-16 22:00:00,22,16,0.0,21.5326694560133,0.0,0.8061222957854267,-0.8061222957854267
2026-09-16 23:00:00,23,16,0.0,23.694208813885506,0.0,0.38763084770753087,-0.38763084770753087
2026-09-17 00:00:00,0,17,0.0,15.078454726479352,0.0,0.2797232631285102,-0.2797232631285102
2026-09-17 01:00:00,1,17,0.0,13.14651061243001,0.0,0.38155121169290185,-0.38155121169290185
2026-09-17 02:00:00,2,17,0.0,15.617382574804951,0.0,0.371881015213297,-0.371881015213297
2026-09-17 03:00:00,3,17,0.0,20.244468328775362,0.0,0.3591317477839705,-0.3591317477839705
2026-09-17 04:00:00,4,17,0.0,18.39759892108661,0.0,0.3479274446171824,-0.3479274446171824
2026-09-17 05:00:00,5,17,0.0,17.607586662763126,0.0,0.26527275413286655,-0.26527275413286655
2026-09-17 06:00:00,6,17,0.0,17.177523294984436,0.0,0.45758817661850193,-0.45758817661850193
2026-09-17 07:00:00,7,17,0.0,18.574013541758823,0.0,0.611683358549193,-0.611683358549193
2026-09-17 08:00:00,8,17,67.20722226767828,18.86962164706498,0.30243250020455226,0.8943665111070309,-0.5919340109024787
2026-09-17 09:00:00,9,17,237.03583800651967,20.435549364314856,1.0666612710293386,0.758916706003911,0.3077445650254276
2026-09-17 10:00:00,10,17,317.09503962278603,21.57894343299513,1.426927678302537,0.5799642767228432,0.8469634015796939
2026-09-17 11:00:00,11,17,512.1988419388127,24.212915341477398,2.304894788724657,0.4138290002891193,1.891065788435538
2026-09-17 12:00:00,12,17,656.6867410755664,22.156573302989724,2.9550903348400483,0.4792196794897329,2.4758706553503154
2026-09-17 13:00:00,13,17,739.4907422891941,23.79322426751365,3.3277083403013736,0.30523172171050733,3.0224766185908662
2026-09-17 14:00:00,14,17,772.3044963610344,21.777616926332666,3.4753702336246546,0.3993164943986902,3.0760537392259644
2026-09-17 15:00:00,15,17,676.5655034145161,26.534674950378342,3.0445447653653224,0.4443010568455907,2.6002437085197316
2026-09-17 16:00:00,16,17,600.4898642091936,25.91412387220946,2.7022043889413707,0.583470784618515,2.1187336043228555
2026-09-17 17:00:00,17,17,514.3476271940534,23.229119009896188,2.3145643223732404,0.3364593004980145,1.9781050218752259
2026-09-17 18:00:00,18,17,360.2740810136912,24.249125468493702,1.6212333645616104,0.755084653793596,0.8661487107680144
2026-09-17 19:00:00,19,17,188.57969254360688,26.184901858318014,0.8486086164462309,0.9372410045753901,-0.08863238812915919
2026-09-17 20:00:00,20,17,48.13626240780067,24.978102188719333,0.21661318083510303,0.763113398959986,-0.5465002181248829
2026-09-17 21:00:00,21,17,0.0,24.217596410893567,0.0,0.7749795194254866,-0.7749795194254866
2026-09-17 22:00:00,22,17,0.0,20.734844423498657,0.0,0.8820581075223571,-0.8820581075223571
2026-09-17 23:00:00,23,17,0.0,22.56786219371879,0.0,0.429583300483673,-0.429583300483673
2026-09-18 00:00:00,0,18,0.0,15.576272925161716,0.0,0.34496595675458863,-0.34496595675458863
2026-09-18 01:00:00,1,18,0.0,12.429673735915557,0.0,0.30461365610791324,-0.30461365610791324
2026-09-18 02:00:00,2,18,0.0,17.055059867091657,0.0,0.27960124282754656,-0.27960124282754656
2026-09-18 03:00:00,3,18,0.0,18.614922205467003,0.0,0.3037113270450905,-0.3037113270450905
2026-09-18 04:00:00,4,18,0.0,16.339375923724095,0.0,0.23450846368813213,-0.23450846368813213
2026-09-18 05:00:00,5,18,0.0,19.13593048507523,0.0,0.22832073689658847,-0.22832073689658847
2026-09-18 06:00:00,6,18,0.0,19.35487316636691,0.0,0.5805959397690932,-0.5805959397690932
2026-09-18 07:00:00,7,18,0.0,20.14566167069097,0.0,0.7362961648545319,-0.7362961648545319
2026-09-18 08:00:00,8,18,0.0,19.890228768163727,0.0,0.7277060962403324,-0.7277060962403324
2026-09-18 09:00:00,9,18,189.33478021737432,20.87069918484355,0.8520065109781845,0.6581805626110614,0.19382594836712308
2026-09-18 10:00:00,10,18,406.1608615341277,22.53529279004771,1.8277238769035746,0.4143291292518002,1.4133947476517745
2026-09-18 11:00:00,11,18,441.77443037100016,22.620548829556522,1.9879849366695008,0.528224539810292,1.4597603968592088
2026-09-18 12:00:00,12,18,677.1167641417909,25.060235033796292,3.047025438638059,0.3948450314817152,2.6521804071563437
2026-09-18 13:00:00,13,18,735.9063731217188,25.841824915917865,3.311578679047735,0.43888437323132734,2.8726943058164074
2026-09-18 14:00:00,14,18,771.2264501174002,23.592107125679615,3.470519025528301,0.5746176217734396,2.895901403754862
2026-09-18 15:00:00,15,18,594.4850642323693,22.341826780582814,2.6751827890456616,0.371240910493239,2.303941878552423
2026-09-18 16:00:00,16,18,683.5819749980578,24.661907117910612,3.07611888749126,0.48681279344022366,2.5893060940510364
2026-09-18 17:00:00,17,18,460.60574156535966,24.669107569968634,2.0727258370441186,0.3924900584563764,1.6802357785877422
2026-09-18 18:00:00,18,18,330.5207573633369,23.30529242627122,1.487343408135016,0.8939448935320617,0.5933985146029543
2026-09-18 19:00:00,19,18,279.560615709814,24.261178573951288,1.258022770694163,0.9669535449328468,0.2910692257613161
2026-09-18 20:00:00,20,18,3.4343413314835978,22.516466536303543,0.01545453599167619,0.7561417614360739,-0.7406872254443977
2026-09-18 21:00:00,21,18,0.0,24.880047138595373,0.0,0.774762161473194,-0.774762161473194
2026-09-18 22:00:00,22,18,0.0,21.65594631936909,0.0,0.9427616184277257,-0.9427616184277257
2026-09-18 23:00:00,23,18,0.0,23.677047812840065,0.0,0.5656282031459849,-0.5656282031459849
2026-09-19 00:00:00,0,19,0.0,18.70861039206743,0.0,0.32318739098606475,-0.32318739098606475
2026-09-19 01:00:00,1,19,0.0,16.001121548384994,0.0,0.3679642408032087,-0.3679642408032087
2026-09-19 02:00:00,2,19,0.0,16.409712027788608,0.0,0.36628899411044596,-0.36628899411044596
2026-09-19 03:00:00,3,19,0.0,17.180228575061193,0.0,0.32988829192566704,-0.32988829192566704
2026-09-19 04:00:00,4,19,0.0,19.04384129291079,0.0,0.39191214930078533,-0.39191214930078533
2026-09-19 05:00:00,5,19,0.0,16.728402809487072,0.0,0.3764767551562292,-0.3764767551562292
2026-09-19 06:00:00,6,19,0.0,18.065305304805733,0.0,0.47077497060861634,-0.47077497060861634
2026-09-19 07:00:00,7,19,0.0,19.491264442481437,0.0,0.6240674665921034,-0.6240674665921034
2026-09-19 08:00:00,8,19,19.87271051315689,19.008798398353946,0.089427197309206,0.7003794348852361,-0.6109522375760301
2026-09-19 09:00:00,9,19,162.499477021688,21.15088902589425,0.731247646597596,0.8366278021445426,-0.10538015554694657
2026-09-19 10:00:00,10,19,339.1331637837853,21.101917877908352,1.5260992370270337,0.5388056534648602,0.9872935835621734
2026-09-19 11:00:00,11,19,464.5510352372174,20.515555303907895,2.090479658567478,0.541942161183001,1.5485374973844772
2026-09-19 12:00:00,12,19,582.1772269445936,23.591682864436567,2.6197975212506712,0.4822932677146792,2.137504253535992
2026-09-19 13:00:00,13,19,681.2325609309603,24.437525765221807,3.065546524189321,0.33626701149910093,2.72927951269022
2026-09-19 14:00:00,14,19,715.4486822001918,21.671841613737737,3.219519069900863,0.4561627505796989,2.763356319321164
2026-09-19 15:00:00,15,19,656.7913403953647,21.470485769157854,2.9555610317791414,0.5566376545728571,2.3989233772062843
2026-09-19 16:00:00,16,19,568.9012338944732,25.705330590873317,2.5600555525251294,0.5092370072403615,2.050818545284768
2026-09-19 17:00:00,17,19,468.8127100261885,22.73510656053974,2.1096571951178484,0.4236865207774558,1.6859706743403926
2026-09-19 18:00:00,18,19,291.03569629534866,23.317455213805427,1.309660633329069,0.9731450934922494,0.3365155398368196
2026-09-19 19:00:00,19,19,204.01265611632823,24.929788117968002,0.918056952523477,0.7694899271143354,0.14856702540914157
2026-09-19 20:00:00,20,19,0.0,22.706292453090377,0.0,0.848732834204728,-0.848732834204728
2026-09-19 21:00:00,21,19,0.0,21.65981391647633,0.0,0.9780754234923505,-0.9780754234923505
2026-09-19 22:00:00,22,19,0.0,22.031237580483534,0.0,0.9512104418983556,-0.9512104418983556
2026-09-19 23:00:00,23,19,0.0,21.54384352839458,0.0,0.3176086572598754,-0.3176086572598754
2026-09-20 00:00:00,0,20,0.0,12.821223703803497,0.0,0.21784461508376332,-0.21784461508376332
2026-09-20 01:00:00,1,20,0.0,17.862371316724616,0.0,0.383561853699384,-0.383561853699384
2026-09-20 02:00:00,2,20,0.0,15.664992703849117,0.0,0.2767172281301523,-0.2767172281301523
2026-09-20 03:00:00,3,20,0.0,14.79571211436469,0.0,0.2854363578278795,-0.2854363578278795
2026-09-20 04:00:00,4,20,0.0,18.75026061980542,0.0,0.2533135002381274,-0.2533135002381274
2026-09-20 05:00:00,5,20,0.0,17.29343489797308,0.0,0.27893228849111956,-0.27893228849111956
2026-09-20 06:00:00,6,20,0.0,18.18317974326801,0.0,0.455759438071335,-0.455759438071335
2026-09-20 07:00:00,7,20,0.0,20.253253176070952,0.0,0.6385401719628555,-0.6385401719628555
2026-09-20 08:00:00,8,20,106.63358268483856,20.5475224152738,0.4798511220817735,0.7207698520344258,-0.2409187299526523
2026-09-20 09:00:00,9,20,226.2968045149173,20.622444072726495,1.0183356203171279,0.8583037319054445,0.16003188841168337
2026-09-20 10:00:00,10,20,420.9774659821271,20.965590719745794,1.8943985969195718,0.49230615425034,1.4020924426692318
2026-09-20 11:00:00,11,20,499.6131276444208,22.411852270931572,2.248259074399894,0.45319333082954977,1.795065743570344
2026-09-20 12:00:00,12,20,692.1634450014702,21.840281327117392,3.114735502506616,0.417646210437159,2.6970892920694567
2026-09-20 13:00:00,13,20,765.3202597275779,26.066033209734833,3.4439411687741,0.4672803984095558,2.9766607703645445
2026-09-20 14:00:00,14,20,728.6645854345561,24.295398641570312,3.278990634455502,0.5397229496001854,2.739267684855317
2026-09-20 15:00:00,15,20,651.1857636018733,25.473611580507704,2.93033593620843,0.4468852810360767,2.483450655172353
2026-09-20 16:00:00,16,20,732.9306554400521,25.342802975429606,3.298187949480234,0.3346970492502194,2.9634909002300147
2026-09-20 17:00:00,17,20,521.8002534482929,24.81869405362421,2.348101140517318,0.4772246049143111,1.8708765356030068
2026-09-20 18:00:00,18,20,406.5620406968114,25.218060409422005,1.8295291831356513,0.7039586001927491,1.1255705829429021
2026-09-20 19:00:00,19,20,159.2811573392094,23.532498012176536,0.7167652080264422,0.9455832931134082,-0.228818085086966
2026-09-20 20:00:00,20,20,0.0,23.239928974471006,0.0,0.7439690040815343,-0.7439690040815343
2026-09-20 21:00:00,21,20,0.0,23.84679674480146,0.0,0.9174721798814277,-0.9174721798814277
2026-09-20 22:00:00,22,20,0.0,22.326825992728402,0.0,0.823662599274035,-0.823662599274035
2026-09-20 23:00:00,23,20,0.0,22.68788106739854,0.0,0.3491075222538884,-0.3491075222538884
2026-09-21 00:00:00,0,21,0.0,15.436321804113494,0.0,0.2049585982349535,-0.2049585982349535
2026-09-21 01:00:00,1,21,0.0,16.732698390102957,0.0,0.24431474586404223,-0.24431474586404223
2026-09-21 02:00:00,2,21,0.0,15.53113300383819,0.0,0.2986258484641686,-0.2986258484641686
2026-09-21 03:00:00,3,21,0.0,16.27588824781163,0.0,0.22961289770755083,-0.22961289770755083
2026-09-21 04:00:00,4,21,0.0,17.8203442422342,0.0,0.29488315073005517,-0.29488315073005517
2026-09-21 05:00:00,5,21,0.0,17.678578025368058,0.0,0.2965845846376694,-0.2965845846376694
2026-09-21 06:00:00,6,21,0.0,20.15009134482165,0.0,0.4501841620228375,-0.4501841620228375
2026-09-21 07:00:00,7,21,0.0,20.074844758800477,0.0,0.8757384707824561,-0.8757384707824561
2026-09-21 08:00:00,8,21,0.0,21.003479849360904,0.0,0.8610519825135213,-0.8610519825135213
2026-09-21 09:00:00,9,21,218.72718697886148,19.412450993220876,0.9842723414048766,0.6556438246039873,0.32862851680088934
2026-09-21 10:00:00,10,21,357.72602563382827,21.43193413823874,1.609767115352227,0.42155899420270826,1.1882081211495188
2026-09-21 11:00:00,11,21,384.4453677203649,21.598959100254326,1.730004154741642,0.3615066323805218,1.3684975223611202
2026-09-21 12:00:00,12,21,512.683943915597,22.30336322832132,2.3070777476201862,0.32337615463219843,1.9837015929879878
2026-09-21 13:00:00,13,21,654.0971055472181,23.520412084621082,2.9434369749624816,0.363301674166404,2.5801353007960777
2026-09-21 14:00:00,14,21,628.934629374436,25.748056462831986,2.830205832184962,0.3642221607311592,2.465983671453803
2026-09-21 15:00:00,15,21,691.4776857837053,24.55986869048395,3.1116495860266733,0.42572135259395627,2.6859282334327172
2026-09-21 16:00:00,16,21,633.7284955614223,25.489127730475413,2.8517782300264,0.494734200186948,2.357044029839452
2026-09-21 17:00:00,17,21,419.87337181741145,24.200466241399255,1.8894301731783516,0.5958486940973132,1.2935814790810385
2026-09-21 18:00:00,18,21,412.53707223031824,22.43542412310484,1.8564168250364321,0.7002455775526307,1.1561712474838015
2026-09-21 19:00:00,19,21,195.47487047329662,23.706594035367747,0.8796369171298347,0.7945319956493224,0.0851049214805123
